source,target,weight,type
533,557,6,directed
535,5,1,directed
535,7,8,directed
535,18,9,directed
535,20,1,directed
535,26,1,directed
535,43,1,directed
535,48,1,directed
535,54,1,directed
535,62,2,directed
535,79,1,directed
535,87,3,directed
535,97,7,directed
535,101,2,directed
535,107,2,directed
535,112,1,directed
535,142,4,directed
535,150,1,directed
535,169,3,directed
535,177,6,directed
535,180,1,directed
535,183,1,directed
535,197,2,directed
535,199,1,directed
535,222,3,directed
535,227,1,directed
535,237,1,directed
535,251,5,directed
535,258,1,directed
535,263,4,directed
535,264,2,directed
535,276,4,directed
535,278,1,directed
535,281,18,directed
535,284,4,directed
535,287,3,directed
535,294,6,directed
535,301,1,directed
535,309,2,directed
535,319,1,directed
535,328,2,directed
535,383,2,directed
535,394,2,directed
535,397,4,directed
535,407,1,directed
535,409,1,directed
535,425,1,directed
535,429,1,directed
535,434,1,directed
535,443,1,directed
535,445,1,directed
535,453,1,directed
535,463,1,directed
535,471,17,directed
535,476,7,directed
535,478,2,directed
535,481,1,directed
535,486,1,directed
535,488,6,directed
535,493,1,directed
535,496,2,directed
535,499,1,directed
535,501,2,directed
535,503,3,directed
535,517,1,directed
535,518,2,directed
535,541,1,directed
535,545,11,directed
535,546,3,directed
535,547,3,directed
535,548,4,directed
535,549,2,directed
535,551,12,directed
535,552,2,directed
535,553,2,directed
535,554,62,directed
535,555,16,directed
535,557,10,directed
537,49,1,directed
537,69,1,directed
537,152,1,directed
537,154,1,directed
537,377,1,directed
537,456,1,directed
537,474,3,directed
537,478,2,directed
537,544,2,directed
537,557,1,directed
538,97,3,directed
538,287,2,directed
538,544,7,directed
538,557,1,directed
539,39,1,directed
539,74,1,directed
539,116,1,directed
539,191,1,directed
539,196,1,directed
539,317,1,directed
539,335,1,directed
539,477,1,directed
539,504,1,directed
539,539,1,directed
539,553,1,directed
540,13,1,directed
540,35,1,directed
540,47,1,directed
540,118,1,directed
540,123,1,directed
540,184,1,directed
540,202,1,directed
540,252,1,directed
540,253,1,directed
540,256,2,directed
540,278,1,directed
540,334,1,directed
540,405,1,directed
540,502,1,directed
540,513,1,directed
540,546,2,directed
540,552,3,directed
540,554,1,directed
540,555,1,directed
540,557,1,directed
541,7,1,directed
541,14,1,directed
541,48,2,directed
541,54,2,directed
541,69,1,directed
541,70,1,directed
541,74,1,directed
541,79,1,directed
541,140,1,directed
541,160,2,directed
541,176,1,directed
541,195,1,directed
541,227,2,directed
541,251,1,directed
541,270,2,directed
541,274,1,directed
541,290,1,directed
541,369,3,directed
541,388,1,directed
541,396,4,directed
541,429,2,directed
541,456,7,directed
541,467,2,directed
541,484,1,directed
541,485,4,directed
541,518,1,directed
541,530,1,directed
541,545,2,directed
541,546,95,directed
541,547,6,directed
541,548,6,directed
541,549,2,directed
541,555,7,directed
543,7,5,directed
543,9,2,directed
543,16,8,directed
543,20,1,directed
543,22,5,directed
543,33,3,directed
543,38,1,directed
543,48,9,directed
543,97,35,directed
543,103,1,directed
543,113,1,directed
543,129,1,directed
543,130,8,directed
543,142,1,directed
543,145,6,directed
543,150,1,directed
543,153,3,directed
543,158,19,directed
543,178,14,directed
543,180,2,directed
543,203,1,directed
543,222,3,directed
543,227,20,directed
543,240,4,directed
543,251,1,directed
543,255,1,directed
543,263,5,directed
543,276,9,directed
543,287,1,directed
543,296,4,directed
543,307,3,directed
543,311,4,directed
543,320,2,directed
543,331,1,directed
543,343,4,directed
543,361,3,directed
543,392,8,directed
543,395,6,directed
543,425,1,directed
543,456,2,directed
543,460,1,directed
543,488,1,directed
543,493,3,directed
543,522,1,directed
543,541,1,directed
543,545,27,directed
543,547,1,directed
543,548,1,directed
543,549,2,directed
543,551,105,directed
543,553,1,directed
543,554,2,directed
543,555,4,directed
543,557,22,directed
544,7,3,directed
544,14,7,directed
544,41,1,directed
544,45,10,directed
544,49,2,directed
544,69,26,directed
544,71,1,directed
544,73,1,directed
544,97,2,directed
544,129,1,directed
544,151,1,directed
544,168,1,directed
544,175,2,directed
544,187,1,directed
544,198,2,directed
544,215,1,directed
544,221,3,directed
544,227,1,directed
544,241,1,directed
544,247,1,directed
544,256,8,directed
544,274,3,directed
544,280,4,directed
544,281,1,directed
544,287,1,directed
544,305,1,directed
544,317,1,directed
544,332,2,directed
544,377,4,directed
544,384,1,directed
544,425,2,directed
544,444,2,directed
544,456,15,directed
544,459,1,directed
544,471,1,directed
544,474,8,directed
544,519,6,directed
544,529,1,directed
544,544,29,directed
544,545,10,directed
544,546,31,directed
544,547,4,directed
544,548,16,directed
544,549,17,directed
544,551,3,directed
544,553,1,directed
544,554,9,directed
544,555,5,directed
544,557,5,directed
545,7,1,directed
545,79,3,directed
545,97,158,directed
545,100,1,directed
545,158,107,directed
545,222,1,directed
545,227,73,directed
545,240,2,directed
545,263,2,directed
545,274,2,directed
545,287,19,directed
545,297,4,directed
545,354,1,directed
545,395,4,directed
545,425,1,directed
545,533,1,directed
545,543,2,directed
545,545,1,directed
545,546,4,directed
545,549,1,directed
545,551,17,directed
545,557,213,directed
546,7,27,directed
546,14,1,directed
546,16,1,directed
546,35,1,directed
546,48,25,directed
546,54,6,directed
546,97,4,directed
546,110,1,directed
546,127,2,directed
546,132,12,directed
546,134,1,directed
546,135,1,directed
546,149,4,directed
546,153,1,directed
546,156,1,directed
546,158,1,directed
546,160,5,directed
546,176,2,directed
546,195,5,directed
546,208,9,directed
546,227,1,directed
546,247,1,directed
546,270,2,directed
546,276,1,directed
546,326,4,directed
546,350,1,directed
546,396,26,directed
546,403,1,directed
546,419,3,directed
546,429,8,directed
546,456,100,directed
546,467,3,directed
546,471,1,directed
546,484,1,directed
546,485,1,directed
546,511,1,directed
546,516,1,directed
546,518,2,directed
546,521,18,directed
546,530,2,directed
546,531,4,directed
546,541,201,directed
546,543,1,directed
546,545,4,directed
546,546,67,directed
546,547,9,directed
546,548,3,directed
546,549,3,directed
546,551,4,directed
546,554,1,directed
546,555,27,directed
546,557,4,directed
547,127,1,directed
547,143,14,directed
547,456,2,directed
547,541,1,directed
547,544,10,directed
547,545,3,directed
547,546,2,directed
547,548,8,directed
547,549,5,directed
547,552,1,directed
547,554,1,directed
547,557,1,directed
548,2,3,directed
548,21,5,directed
548,34,2,directed
548,58,1,directed
548,60,1,directed
548,79,1,directed
548,83,1,directed
548,140,12,directed
548,158,2,directed
548,214,2,directed
548,221,146,directed
548,227,3,directed
548,241,5,directed
548,257,1,directed
548,264,2,directed
548,269,2,directed
548,273,1,directed
548,276,2,directed
548,279,1,directed
548,282,1,directed
548,287,1,directed
548,296,4,directed
548,301,2,directed
548,309,15,directed
548,317,4,directed
548,333,1,directed
548,360,2,directed
548,367,9,directed
548,385,4,directed
548,388,114,directed
548,451,3,directed
548,476,1,directed
548,504,3,directed
548,520,3,directed
548,545,1,directed
548,546,13,directed
548,548,6,directed
548,549,6,directed
548,553,19,directed
548,554,5,directed
549,14,53,directed
549,47,1,directed
549,84,1,directed
549,121,1,directed
549,127,1,directed
549,248,1,directed
549,256,1,directed
549,343,1,directed
549,353,1,directed
549,372,4,directed
549,546,1,directed
549,552,1,directed
550,7,3,directed
550,14,2,directed
550,24,19,directed
550,32,11,directed
550,41,36,directed
550,45,51,directed
550,49,21,directed
550,59,2,directed
550,65,25,directed
550,69,22,directed
550,71,22,directed
550,73,47,directed
550,91,27,directed
550,92,3,directed
550,97,4,directed
550,98,1,directed
550,101,1,directed
550,104,20,directed
550,114,36,directed
550,115,37,directed
550,122,8,directed
550,128,1,directed
550,129,31,directed
550,148,22,directed
550,151,8,directed
550,158,7,directed
550,166,16,directed
550,171,8,directed
550,173,22,directed
550,175,12,directed
550,179,23,directed
550,186,18,directed
550,187,26,directed
550,190,2,directed
550,193,8,directed
550,198,19,directed
550,208,1,directed
550,217,11,directed
550,226,8,directed
550,235,9,directed
550,236,3,directed
550,242,29,directed
550,243,2,directed
550,263,1,directed
550,274,1,directed
550,280,14,directed
550,282,1,directed
550,287,9,directed
550,289,4,directed
550,291,8,directed
550,305,2,directed
550,307,1,directed
550,318,12,directed
550,332,35,directed
550,341,3,directed
550,345,5,directed
550,347,1,directed
550,352,5,directed
550,358,5,directed
550,364,4,directed
550,370,14,directed
550,371,16,directed
550,377,64,directed
550,382,23,directed
550,384,7,directed
550,416,25,directed
550,420,12,directed
550,426,2,directed
550,435,1,directed
550,444,10,directed
550,446,16,directed
550,456,14,directed
550,457,27,directed
550,459,35,directed
550,474,66,directed
550,481,1,directed
550,519,58,directed
550,529,7,directed
550,532,20,directed
550,534,1,directed
550,537,6,directed
550,538,61,directed
550,551,1,directed
550,553,1,directed
550,555,1,directed
550,557,6,directed
551,7,7,directed
551,12,4,directed
551,15,2,directed
551,20,39,directed
551,22,102,directed
551,38,24,directed
551,53,11,directed
551,54,4,directed
551,56,3,directed
551,66,7,directed
551,79,24,directed
551,81,28,directed
551,96,1,directed
551,97,35,directed
551,100,8,directed
551,101,4,directed
551,103,6,directed
551,109,5,directed
551,125,4,directed
551,127,1,directed
551,130,7,directed
551,131,2,directed
551,135,18,directed
551,142,1,directed
551,145,6,directed
551,150,3,directed
551,155,2,directed
551,158,88,directed
551,162,32,directed
551,165,3,directed
551,172,3,directed
551,178,6,directed
551,201,2,directed
551,203,31,directed
551,204,12,directed
551,208,3,directed
551,222,6,directed
551,227,25,directed
551,232,2,directed
551,234,22,directed
551,240,7,directed
551,251,1,directed
551,263,11,directed
551,274,22,directed
551,276,1,directed
551,287,21,directed
551,288,6,directed
551,295,3,directed
551,297,162,directed
551,298,12,directed
551,300,6,directed
551,308,1,directed
551,311,4,directed
551,312,6,directed
551,320,2,directed
551,321,1,directed
551,323,9,directed
551,331,8,directed
551,339,1,directed
551,347,1,directed
551,353,1,directed
551,354,3,directed
551,355,12,directed
551,357,14,directed
551,365,5,directed
551,374,54,directed
551,378,5,directed
551,389,8,directed
551,390,8,directed
551,391,19,directed
551,392,2,directed
551,393,3,directed
551,395,10,directed
551,401,6,directed
551,402,5,directed
551,403,5,directed
551,404,6,directed
551,414,1,directed
551,415,1,directed
551,421,19,directed
551,422,3,directed
551,425,102,directed
551,430,8,directed
551,433,3,directed
551,434,2,directed
551,438,22,directed
551,439,3,directed
551,440,3,directed
551,441,2,directed
551,451,1,directed
551,456,2,directed
551,458,1,directed
551,460,3,directed
551,463,1,directed
551,465,14,directed
551,469,14,directed
551,477,1,directed
551,487,5,directed
551,491,1,directed
551,494,2,directed
551,495,1,directed
551,503,1,directed
551,505,17,directed
551,506,10,directed
551,522,2,directed
551,528,18,directed
551,533,50,directed
551,541,2,directed
551,543,36,directed
551,545,3,directed
551,546,5,directed
551,547,1,directed
551,551,3,directed
551,553,1,directed
551,554,7,directed
551,555,11,directed
551,557,126,directed
552,7,2,directed
552,13,7,directed
552,14,38,directed
552,25,8,directed
552,26,19,directed
552,47,19,directed
552,55,28,directed
552,68,8,directed
552,78,16,directed
552,79,2,directed
552,84,24,directed
552,86,24,directed
552,90,5,directed
552,118,12,directed
552,121,18,directed
552,123,19,directed
552,127,113,directed
552,137,16,directed
552,144,28,directed
552,152,53,directed
552,182,11,directed
552,184,8,directed
552,188,7,directed
552,194,31,directed
552,206,32,directed
552,212,13,directed
552,216,19,directed
552,220,12,directed
552,225,27,directed
552,248,26,directed
552,252,17,directed
552,253,6,directed
552,256,26,directed
552,257,9,directed
552,265,2,directed
552,267,39,directed
552,271,8,directed
552,277,15,directed
552,296,1,directed
552,307,23,directed
552,322,17,directed
552,329,40,directed
552,334,4,directed
552,343,23,directed
552,344,20,directed
552,353,11,directed
552,361,16,directed
552,369,1,directed
552,372,6,directed
552,394,19,directed
552,397,17,directed
552,400,4,directed
552,405,15,directed
552,411,36,directed
552,423,5,directed
552,427,3,directed
552,436,46,directed
552,477,2,directed
552,479,17,directed
552,480,9,directed
552,493,1,directed
552,496,6,directed
552,497,10,directed
552,502,5,directed
552,513,16,directed
552,514,9,directed
552,540,5,directed
552,545,1,directed
552,546,1,directed
552,547,1,directed
552,549,11,directed
552,551,8,directed
552,553,9,directed
552,554,11,directed
552,555,2,directed
553,2,29,directed
553,4,20,directed
553,7,1,directed
553,19,12,directed
553,21,69,directed
553,34,27,directed
553,39,33,directed
553,46,21,directed
553,58,23,directed
553,60,33,directed
553,67,23,directed
553,74,168,directed
553,77,8,directed
553,82,1,directed
553,83,14,directed
553,95,47,directed
553,97,1,directed
553,105,72,directed
553,116,4,directed
553,126,25,directed
553,134,1,directed
553,140,35,directed
553,147,66,directed
553,158,3,directed
553,161,1,directed
553,185,18,directed
553,191,33,directed
553,194,1,directed
553,196,43,directed
553,208,1,directed
553,214,38,directed
553,221,11,directed
553,241,85,directed
553,245,27,directed
553,264,32,directed
553,269,10,directed
553,273,14,directed
553,276,1,directed
553,279,47,directed
553,285,14,directed
553,287,1,directed
553,296,86,directed
553,301,29,directed
553,309,126,directed
553,310,14,directed
553,317,41,directed
553,333,24,directed
553,335,12,directed
553,336,1,directed
553,360,22,directed
553,362,13,directed
553,363,15,directed
553,367,18,directed
553,385,12,directed
553,388,3,directed
553,431,20,directed
553,438,1,directed
553,451,14,directed
553,454,23,directed
553,456,2,directed
553,477,32,directed
553,480,1,directed
553,482,29,directed
553,483,8,directed
553,504,14,directed
553,511,28,directed
553,512,16,directed
553,520,26,directed
553,526,12,directed
553,539,3,directed
553,545,1,directed
553,546,3,directed
553,547,1,directed
553,548,1,directed
553,549,2,directed
553,552,2,directed
553,554,4,directed
553,555,3,directed
553,557,6,directed
554,10,1,directed
554,62,3,directed
554,82,3,directed
554,87,2,directed
554,97,4,directed
554,107,1,directed
554,170,2,directed
554,180,2,directed
554,208,1,directed
554,233,2,directed
554,251,4,directed
554,258,3,directed
554,276,173,directed
554,278,1,directed
554,287,1,directed
554,330,1,directed
554,450,2,directed
554,453,8,directed
554,463,9,directed
554,476,17,directed
554,481,23,directed
554,485,91,directed
554,486,33,directed
554,488,1,directed
554,493,8,directed
554,503,6,directed
554,545,1,directed
554,554,53,directed
555,1,4,directed
555,7,14,directed
555,16,7,directed
555,18,1,directed
555,29,6,directed
555,31,1,directed
555,33,5,directed
555,35,3,directed
555,36,9,directed
555,37,1,directed
555,44,6,directed
555,51,5,directed
555,52,1,directed
555,54,256,directed
555,70,99,directed
555,79,1,directed
555,88,4,directed
555,94,4,directed
555,110,210,directed
555,113,1,directed
555,132,37,directed
555,133,2,directed
555,134,24,directed
555,136,6,directed
555,138,6,directed
555,139,3,directed
555,143,17,directed
555,149,114,directed
555,153,17,directed
555,156,1,directed
555,159,1,directed
555,160,14,directed
555,161,2,directed
555,168,2,directed
555,177,10,directed
555,195,7,directed
